timestamp,machine_name,temperature,pressure,vibration,humidity,power_consumption,operational_status,error_code,production_count,maintenance_log,speed
6/06/2024 4:30,Smart Conveyor System,71.07,9.95,0.88,56.06,486.46,active,,98,,1.78
6/06/2024 4:30,IoT Sensor Hub,63.93,3.9,3.2,69.11,456.29,active,,39,,
6/06/2024 4:30,Predictive Maintenance System,25.83,2.59,1.03,40.58,259.07,active,,1,,
6/06/2024 4:30,Automated Assembly Line,31.73,6.33,1.25,61.88,456.42,idle,,88,,
6/06/2024 4:30,Quality Control Scanner,31.58,7.51,4.02,62.94,136.93,idle,,20,,
6/06/2024 4:30,Energy Management System,32.34,6.89,2.19,33.94,153.4,active,,90,,
6/06/2024 5:00,CNC Machine,76.34,5.76,0.48,67.01,261.16,active,,2,,1.18
6/06/2024 5:00,3D Printer,22.74,6.66,1.11,44.66,306.05,maintenance,E303,54,Part Replacement,2.25
6/06/2024 5:00,Industrial Robot,33.38,6.24,4.87,45.4,297.93,maintenance,E202,19,Software Update,4.32
6/06/2024 5:00,Automated Guided Vehicle (AGV),79.48,7.71,3.18,63.28,439.76,active,,90,,
6/06/2024 5:00,Smart Conveyor System,31.96,3.68,0.71,47.48,479.6,active,,90,,3.83
6/06/2024 5:00,IoT Sensor Hub,41.78,7.81,2.12,47.61,285.81,active,,87,,
6/06/2024 5:00,Predictive Maintenance System,27.15,9.99,3.85,43.79,477.26,active,,79,,
6/06/2024 5:00,Automated Assembly Line,79.97,5.84,2.47,38.85,142.59,active,,19,,
6/06/2024 5:00,Quality Control Scanner,51.87,1.93,3.81,62.31,253.02,active,,6,,
6/06/2024 5:00,Energy Management System,64.64,1.01,1.2,40.87,328.73,active,,68,,
6/06/2024 5:30,CNC Machine,35.64,4.79,0.83,66.25,151.36,active,,2,,3.23
6/06/2024 5:30,3D Printer,61.88,5.04,3.05,54.8,337.94,active,,71,,2.38
6/06/2024 5:30,Industrial Robot,45.36,4.58,3.56,58.53,287.33,idle,,92,,4.83
6/06/2024 5:30,Automated Guided Vehicle (AGV),51.14,1.32,1.31,46.08,195.64,maintenance,E303,18,Part Replacement,
6/06/2024 5:30,Smart Conveyor System,31.79,3.01,4.17,33.66,250.81,active,,16,,4.31
6/06/2024 5:30,IoT Sensor Hub,72.04,7.07,4.11,46.83,124.1,active,,48,,
6/06/2024 5:30,Predictive Maintenance System,79.06,4.14,0.64,30.5,245.15,active,,24,,
6/06/2024 5:30,Automated Assembly Line,42.45,3.54,3.32,65.96,165.16,active,,31,,
6/06/2024 5:30,Quality Control Scanner,60.82,2.54,0.82,31.97,489.64,active,,55,,
6/06/2024 5:30,Energy Management System,75.37,5.14,0.89,34.76,472.73,idle,,33,,
6/06/2024 6:00,CNC Machine,64.18,1.75,1.46,64.38,421.57,active,,74,,1.26
6/06/2024 6:00,3D Printer,76.82,4.34,4.36,43.83,103.8,active,,57,,3.96
6/06/2024 6:00,Industrial Robot,58.09,3.79,4.91,47.03,470.7,active,,65,,2.48
6/06/2024 6:00,Automated Guided Vehicle (AGV),43.29,9.38,3.01,50.74,349.81,active,,58,,
6/06/2024 6:00,Smart Conveyor System,45.52,5.06,3.04,44.22,309.96,active,,55,,2.93
6/06/2024 6:00,IoT Sensor Hub,30.15,4.62,2.56,52.95,286.24,active,,10,,
6/06/2024 6:00,Predictive Maintenance System,74.33,8.47,4.52,54.62,236.55,active,,94,,
6/06/2024 6:00,Automated Assembly Line,60.67,4.86,0.19,34.28,259.44,active,,9,,
6/06/2024 6:00,Quality Control Scanner,30.57,5.94,3.06,32.77,333.53,active,,29,,
6/06/2024 6:00,Energy Management System,70.96,2.2,4.31,64.97,264.91,active,,5,,
6/06/2024 6:30,CNC Machine,57.58,1.55,2.2,38.01,335.16,active,,60,,0.97
6/06/2024 6:30,3D Printer,37.03,7,3.46,62.11,200.52,maintenance,E101,85,Routine Check,2.62
6/06/2024 6:30,Industrial Robot,55.35,6.35,0.96,32.27,160.22,active,,62,,4.02
6/06/2024 6:30,Automated Guided Vehicle (AGV),25.53,8.25,4.27,53.97,352.33,active,,53,,
6/06/2024 6:30,Smart Conveyor System,30.37,5.03,0.85,55.27,265.87,active,,13,,2.8
6/06/2024 6:30,IoT Sensor Hub,45.09,6.21,4.28,67.32,439.09,active,,0,,
6/06/2024 6:30,Predictive Maintenance System,53.6,3.62,0.2,56.51,483.98,active,,38,,
6/06/2024 6:30,Automated Assembly Line,36.48,1.56,1.44,50,290.24,active,,38,,
6/06/2024 6:30,Quality Control Scanner,73.7,7.56,3.14,50.86,131.69,active,,32,,
6/06/2024 6:30,Energy Management System,75.71,4.91,3.52,39.02,254.49,active,,2,,
6/06/2024 7:00,CNC Machine,62.95,5.79,2.83,30.47,413.01,active,,96,,4.36
6/06/2024 7:00,3D Printer,43.1,5.65,2.62,48.6,355.25,active,,2,,2.55
6/06/2024 7:00,Industrial Robot,24.6,1.08,4.41,35.13,181.18,active,,7,,2.85
6/06/2024 7:00,Automated Guided Vehicle (AGV),57.84,5.99,3.25,31.16,416.98,active,,5,,
6/06/2024 7:00,Smart Conveyor System,79.32,3.08,1.2,42.61,353.88,idle,,17,,1.82
6/06/2024 7:00,IoT Sensor Hub,29.6,5.54,4.31,59.98,350.78,active,,9,,
6/06/2024 7:00,Predictive Maintenance System,52.41,1.99,4.29,67.33,103.42,idle,,59,,
6/06/2024 7:00,Automated Assembly Line,66.54,6.33,1.59,32.2,438.68,idle,,87,,
6/06/2024 7:00,Quality Control Scanner,72.94,5.03,3.28,62.48,104.85,active,,73,,
6/06/2024 7:00,Energy Management System,45.95,4.78,2.4,45.88,184.52,active,,99,,
6/06/2024 7:30,CNC Machine,21.75,5.53,2.96,48.31,119.44,active,,95,,3.44
6/06/2024 7:30,3D Printer,27.9,8.12,3.34,39.44,298.26,active,,48,,1.39
6/06/2024 7:30,Industrial Robot,36.85,5.15,4.98,53.45,138.96,active,,50,,0.61
6/06/2024 7:30,Automated Guided Vehicle (AGV),58.71,7.83,3.56,42.6,377.98,active,,42,,
6/06/2024 7:30,Smart Conveyor System,20.66,2.68,0.25,37.2,474.49,active,,84,,4.24
6/06/2024 7:30,IoT Sensor Hub,32.41,3.19,3.91,48.56,130.48,active,,30,,
6/06/2024 7:30,Predictive Maintenance System,68.42,5.65,1.06,38.4,374.57,active,,23,,
6/06/2024 7:30,Automated Assembly Line,71.88,5.75,4.01,51.32,107.06,idle,,55,,
6/06/2024 7:30,Quality Control Scanner,53.76,1.69,2.26,40.19,440.35,active,,14,,
6/06/2024 7:30,Energy Management System,27,7.79,4.79,60.27,355.09,active,,76,,
6/06/2024 8:00,CNC Machine,35.1,2.31,4.18,55.29,156.35,active,,22,,2.44
6/06/2024 8:00,3D Printer,29.03,7.97,4.8,54.99,219.18,active,,47,,2.08
6/06/2024 8:00,Industrial Robot,28.25,2.21,2.41,37.44,286.32,maintenance,E101,79,Routine Check,3.26
6/06/2024 8:00,Automated Guided Vehicle (AGV),48.23,2.22,2.46,34.07,302.34,active,,81,,
6/06/2024 8:00,Smart Conveyor System,59.57,4.79,0.55,38.92,104.61,active,,52,,4.73
6/06/2024 8:00,IoT Sensor Hub,24.61,7.98,3.12,69.24,202.1,idle,,41,,
6/06/2024 8:00,Predictive Maintenance System,28.58,2.91,3.02,69.21,151.32,active,,6,,
6/06/2024 8:00,Automated Assembly Line,31.59,1.55,2.82,44.17,476.1,active,,66,,
6/06/2024 8:00,Quality Control Scanner,62.24,2.29,0.39,69.29,174.11,active,,49,,
6/06/2024 8:00,Energy Management System,67.42,6.81,2.81,51.91,449.07,active,,72,,
6/06/2024 8:30,CNC Machine,54.52,8.6,3.34,32.94,136,active,,40,,4.24
6/06/2024 8:30,3D Printer,73.71,2.17,0.59,41.07,420.25,active,,73,,1.4
6/06/2024 8:30,Industrial Robot,71.64,9.26,3.48,54.48,492.12,active,,87,,4.14
6/06/2024 8:30,Automated Guided Vehicle (AGV),30.76,7.53,4.61,48.25,301.4,active,,74,,
6/06/2024 8:30,Smart Conveyor System,71.51,5.18,4.19,52.87,327.42,active,,44,,2.76
6/06/2024 8:30,IoT Sensor Hub,27.34,9.92,4.91,52.76,145.47,active,,91,,
6/06/2024 8:30,Predictive Maintenance System,73.41,1.88,2.14,31.35,229.78,active,,83,,
6/06/2024 8:30,Automated Assembly Line,56,9.93,1.11,36.95,347.36,active,,52,,
6/06/2024 8:30,Quality Control Scanner,78.94,7.62,2.7,47.6,193.43,active,,16,,
6/06/2024 8:30,Energy Management System,32.23,8.01,2.45,52.34,429.86,active,,72,,
6/06/2024 9:00,CNC Machine,75.09,2.78,0.34,44.43,250.91,active,,65,,4.25
6/06/2024 9:00,3D Printer,53.45,5.76,2.74,36.38,251.55,active,,96,,2.12
6/06/2024 9:00,Industrial Robot,27.67,3.45,3.8,30.29,155.02,active,,62,,0.88
6/06/2024 9:00,Automated Guided Vehicle (AGV),68.39,3.5,0.73,58.29,301.45,active,,76,,
6/06/2024 9:00,Smart Conveyor System,72.87,4.9,2.14,60.41,255.28,active,,91,,1.84
6/06/2024 9:00,IoT Sensor Hub,57.54,4.53,1.52,33.75,141.19,active,,85,,
6/06/2024 9:00,Predictive Maintenance System,56.51,2.6,2.72,43.75,494.71,active,,42,,
6/06/2024 9:00,Automated Assembly Line,34.77,1.49,3.89,56.6,106.14,idle,,88,,
6/06/2024 9:00,Quality Control Scanner,58.46,4.43,1.81,67.22,292.44,active,,14,,
6/06/2024 9:00,Energy Management System,72.51,7.86,2.24,53.14,477.81,active,,68,,
6/06/2024 9:30,CNC Machine,78.97,5.26,3.43,49.43,274.01,active,,91,,4.01
6/06/2024 9:30,3D Printer,65.32,6.17,3.41,53.06,438.31,active,,100,,2.76
6/06/2024 9:30,Industrial Robot,37.4,2.01,2.36,65.18,458.89,active,,51,,1.01
6/06/2024 9:30,Automated Guided Vehicle (AGV),31.05,4.84,3.3,62.22,292.02,active,,32,,
6/06/2024 9:30,Smart Conveyor System,48.43,9.63,3.3,40.66,333.44,idle,,78,,3.75
6/06/2024 9:30,IoT Sensor Hub,46.11,8.5,3.19,30.87,219.02,active,,50,,
6/06/2024 9:30,Predictive Maintenance System,26.45,7.25,4.12,42.25,229.72,active,,37,,
6/06/2024 9:30,Automated Assembly Line,45.51,8.64,2.95,62.23,386.24,active,,67,,
6/06/2024 9:30,Quality Control Scanner,52.95,7.62,3.56,63.95,299.23,idle,,32,,
6/06/2024 9:30,Energy Management System,59.77,5.95,3.57,58.78,453.56,active,,16,,
6/06/2024 10:00,CNC Machine,53.99,4.48,3.32,43.67,298.88,active,,64,,2.17
6/06/2024 10:00,3D Printer,62.98,6.53,3.2,64.87,254.63,active,,82,,4.62
6/06/2024 10:00,Industrial Robot,48.16,7.92,1.48,42.03,271.2,active,,58,,2.81
6/06/2024 10:00,Automated Guided Vehicle (AGV),65.56,9.24,2.43,32.06,408.34,active,,9,,
6/06/2024 10:00,Smart Conveyor System,72.12,6.97,0.1,64.64,289.51,active,,24,,2.89
6/06/2024 10:00,IoT Sensor Hub,67.94,4.67,0.53,60.2,483.07,active,,98,,
6/06/2024 10:00,Predictive Maintenance System,72.47,8.11,1.94,36.81,347.4,active,,15,,
6/06/2024 10:00,Automated Assembly Line,37.38,3.3,2.11,43.73,432.3,active,,71,,
6/06/2024 10:00,Quality Control Scanner,29.56,2.65,1.36,50.12,366.44,active,,37,,
6/06/2024 10:00,Energy Management System,45.31,9.01,4,49.26,488.81,maintenance,E202,77,Software Update,
6/06/2024 10:30,CNC Machine,76.45,6.6,1.65,49.4,228.15,active,,32,,3.2
6/06/2024 10:30,3D Printer,73.43,7.43,2.99,69.32,262.75,active,,47,,0.61
6/06/2024 10:30,Industrial Robot,27.44,3.25,3.74,65.9,386.48,active,,92,,4.26
6/06/2024 10:30,Automated Guided Vehicle (AGV),65.79,6.7,0.2,69.98,237.25,active,,54,,
6/06/2024 10:30,Smart Conveyor System,54.25,7.39,3.47,51.95,128.8,active,,14,,2.04
6/06/2024 10:30,IoT Sensor Hub,73.07,5.24,4.88,38.55,242.95,active,,81,,
6/06/2024 10:30,Predictive Maintenance System,57.03,1.79,0.38,44.35,381.1,idle,,77,,
6/06/2024 10:30,Automated Assembly Line,41.44,4.55,2.94,43.85,196.14,active,,77,,
6/06/2024 10:30,Quality Control Scanner,44.1,4.32,0.38,61.97,471.68,active,,97,,
6/06/2024 10:30,Energy Management System,33.66,3.95,1.54,35.75,402.61,maintenance,E101,81,Routine Check,
6/06/2024 11:00,CNC Machine,41.68,1.65,4.67,47.56,211.39,idle,,41,,4.48
6/06/2024 11:00,3D Printer,26.66,7.24,0.3,30.57,187.33,active,,27,,2.5
6/06/2024 11:00,Industrial Robot,67.68,3.32,4.84,51.73,127.99,active,,100,,4.41
6/06/2024 11:00,Automated Guided Vehicle (AGV),25.15,7.72,1.61,61.09,152.12,active,,91,,
6/06/2024 11:00,Smart Conveyor System,71.32,3.26,1.53,58.58,326.67,active,,27,,3.97
6/06/2024 11:00,IoT Sensor Hub,78.45,3.34,4.99,54.19,254.71,active,,60,,
6/06/2024 11:00,Predictive Maintenance System,59.69,5.94,0.95,66.56,424.53,active,,30,,
6/06/2024 11:00,Automated Assembly Line,63.91,1.88,1.78,63.76,350.06,active,,23,,
6/06/2024 11:00,Quality Control Scanner,44.51,7.83,0.84,31.99,372.94,active,,74,,
6/06/2024 11:00,Energy Management System,43.97,5.63,1.9,46.11,234.58,active,,73,,
6/06/2024 11:30,CNC Machine,36.49,6.73,2.14,52.44,372.72,active,,9,,2.8
6/06/2024 11:30,3D Printer,47.36,7.82,2.86,34.9,496.22,active,,34,,4.86
6/06/2024 11:30,Industrial Robot,68.13,3.11,0.63,43.88,382.91,active,,59,,1.04
6/06/2024 11:30,Automated Guided Vehicle (AGV),23.68,8.41,2.55,49.16,209.9,active,,43,,
6/06/2024 11:30,Smart Conveyor System,73.45,8.59,3.37,38.98,321.53,active,,82,,2.51
6/06/2024 11:30,IoT Sensor Hub,64.56,4.48,2.51,46.39,246.19,idle,,40,,
6/06/2024 11:30,Predictive Maintenance System,79.86,1.87,3.93,58.72,180.97,active,,76,,
6/06/2024 11:30,Automated Assembly Line,79.1,1.97,3.74,41.32,333.68,active,,24,,
6/06/2024 11:30,Quality Control Scanner,70.72,8.17,4.13,41.51,483.07,active,,89,,
6/06/2024 11:30,Energy Management System,27.17,4.85,1.07,62.98,155.45,active,,99,,
6/06/2024 12:00,CNC Machine,26.9,6.52,4.95,61.47,454.09,active,,35,,1.94
6/06/2024 12:00,3D Printer,61.43,4.05,4.92,61.28,254.1,active,,28,,4.86
6/06/2024 12:00,Industrial Robot,50.34,1.49,3.01,56.52,489.34,active,,57,,1.92
6/06/2024 12:00,Automated Guided Vehicle (AGV),60.77,1.49,4.15,37.36,388.82,active,,43,,
6/06/2024 12:00,Smart Conveyor System,76.4,5.84,0.43,47.9,317.4,active,,76,,2.73
6/06/2024 12:00,IoT Sensor Hub,43.66,1.73,3.48,30.74,288.32,active,,75,,
6/06/2024 12:00,Predictive Maintenance System,56.3,5.17,1.67,40.72,425.77,idle,,93,,
6/06/2024 12:00,Automated Assembly Line,55.47,2.34,2.16,31.3,131.47,active,,24,,
6/06/2024 12:00,Quality Control Scanner,70.54,9.06,0.51,48.87,155.4,maintenance,E303,77,Part Replacement,
6/06/2024 12:00,Energy Management System,48.08,4.38,2.04,63.72,331.37,active,,42,,
6/06/2024 12:30,CNC Machine,34.59,6.88,2.71,34.59,182.58,active,,6,,3.95
6/06/2024 12:30,3D Printer,34.32,7.42,2.92,52.51,355.41,idle,,39,,3.43
6/06/2024 12:30,Industrial Robot,52.45,2.58,4.33,54.94,368.04,active,,65,,0.61
6/06/2024 12:30,Automated Guided Vehicle (AGV),69.88,7.5,4.43,54.51,212.86,active,,57,,
6/06/2024 12:30,Smart Conveyor System,47.8,1.36,4.58,44.3,179.03,active,,48,,4.28
6/06/2024 12:30,IoT Sensor Hub,48.73,8.71,1.35,31.63,374.05,idle,,61,,
6/06/2024 12:30,Predictive Maintenance System,40.27,1.25,0.52,60.5,454.97,active,,85,,
6/06/2024 12:30,Automated Assembly Line,71.55,7.17,0.45,46.58,133.36,active,,67,,
6/06/2024 12:30,Quality Control Scanner,49.25,2.35,0.67,36.64,176.98,active,,69,,
6/06/2024 12:30,Energy Management System,43.73,7.49,1.04,59.12,457.1,active,,16,,
6/06/2024 13:00,CNC Machine,33.73,6.63,3.83,59.83,110.71,active,,28,,0.64
6/06/2024 13:00,3D Printer,48.37,9.4,3.33,50.77,427.79,idle,,58,,2.52
6/06/2024 13:00,Industrial Robot,35.26,1.16,0.66,39.6,150.73,active,,80,,4.33
6/06/2024 13:00,Automated Guided Vehicle (AGV),65.38,8.77,4.14,51.56,340.45,active,,57,,
6/06/2024 13:00,Smart Conveyor System,25.52,7.98,0.68,65.58,221.67,active,,87,,0.8
6/06/2024 13:00,IoT Sensor Hub,63.07,4.34,1.67,44.3,462.94,active,,62,,
6/06/2024 13:00,Predictive Maintenance System,51.12,9.47,4.59,40.85,304.42,active,,54,,
6/06/2024 13:00,Automated Assembly Line,44.65,6.07,2.51,54.63,292.65,maintenance,E202,13,Software Update,
6/06/2024 13:00,Quality Control Scanner,20.52,3.84,4.02,30.94,401.82,active,,20,,
6/06/2024 13:00,Energy Management System,68.79,7.91,3.87,55.34,335.41,active,,85,,
6/06/2024 13:30,CNC Machine,49,3.84,1.32,56.32,367.79,active,,98,,3.96
6/06/2024 13:30,3D Printer,54.85,2.05,0.38,56.97,109.21,active,,1,,1.81
6/06/2024 13:30,Industrial Robot,50.11,1.95,2.15,59.83,432.96,active,,9,,1.92
6/06/2024 13:30,Automated Guided Vehicle (AGV),27.3,1.34,2.61,58.08,233.65,active,,7,,
6/06/2024 13:30,Smart Conveyor System,79.43,5.43,3.42,62.98,412.73,active,,27,,4.18
6/06/2024 13:30,IoT Sensor Hub,28.6,5.93,0.95,33.96,319.56,active,,90,,
6/06/2024 13:30,Predictive Maintenance System,30.06,5.67,3.09,39.19,144.87,active,,68,,
6/06/2024 13:30,Automated Assembly Line,75.45,1.21,4.28,68.93,284.53,active,,64,,
6/06/2024 13:30,Quality Control Scanner,46.49,2.05,0.37,54.31,328.79,active,,99,,
6/06/2024 13:30,Energy Management System,47.66,9.46,1.91,66.14,340,active,,7,,
6/06/2024 14:00,CNC Machine,24.22,5.96,0.8,55.29,209.91,active,,67,,1.73
6/06/2024 14:00,3D Printer,21.63,6.05,3.1,59.4,447.7,active,,49,,1.84
6/06/2024 14:00,Industrial Robot,34.38,2.79,3.88,32.64,386.94,idle,,74,,4.96
6/06/2024 14:00,Automated Guided Vehicle (AGV),26.27,4.1,0.7,33.01,202.29,idle,,43,,
6/06/2024 14:00,Smart Conveyor System,35.51,3.79,1.34,40.17,168.23,active,,68,,3.39
6/06/2024 14:00,IoT Sensor Hub,31.33,8.94,1.63,47.59,106.41,active,,87,,
6/06/2024 14:00,Predictive Maintenance System,51.2,5.87,0.78,69.17,443.95,active,,4,,
6/06/2024 14:00,Automated Assembly Line,24.94,8.94,3.54,55.2,237.24,idle,,88,,
6/06/2024 14:00,Quality Control Scanner,59.05,1.79,4.05,33.01,495.71,active,,70,,
6/06/2024 14:00,Energy Management System,45.45,8.74,4.42,56.88,493.94,active,,95,,
6/06/2024 14:30,CNC Machine,71.89,3.43,4.03,43.67,383.48,active,,18,,2.15
6/06/2024 14:30,3D Printer,40.44,3.81,4.41,63.1,456,active,,33,,2.51
6/06/2024 14:30,Industrial Robot,21.7,6.17,3.03,49.23,204.72,active,,5,,4.9
6/06/2024 14:30,Automated Guided Vehicle (AGV),44.01,5.5,4.36,41.47,218.02,active,,55,,
6/06/2024 14:30,Smart Conveyor System,43.66,4.65,4.91,56.6,241.52,active,,69,,1.39
6/06/2024 14:30,IoT Sensor Hub,57.48,5.66,4.8,57.29,259.83,idle,,95,,
6/06/2024 14:30,Predictive Maintenance System,32.52,3.44,2.55,68.65,342.04,idle,,29,,
6/06/2024 14:30,Automated Assembly Line,32.76,6.53,4.47,34.21,249.14,active,,9,,
6/06/2024 14:30,Quality Control Scanner,75.79,5.85,0.86,65.32,435.65,idle,,28,,
6/06/2024 14:30,Energy Management System,57.85,5.5,2.96,68.92,329.36,idle,,63,,
6/06/2024 15:00,CNC Machine,41.63,6.39,4.83,51.47,355.85,active,,59,,4.51
6/06/2024 15:00,3D Printer,53.99,9.48,4.61,65.67,472.33,active,,59,,2.62
6/06/2024 15:00,Industrial Robot,23.27,5.27,1.86,43.1,202.58,active,,63,,2.67
6/06/2024 15:00,Automated Guided Vehicle (AGV),67.68,2.04,4.09,39.59,439.88,idle,,96,,
6/06/2024 15:00,Smart Conveyor System,42.18,6.73,0.14,59.29,152.87,active,,64,,4.84
6/06/2024 15:00,IoT Sensor Hub,71.84,5.63,1.73,66.34,335.22,idle,,99,,
6/06/2024 15:00,Predictive Maintenance System,40.97,2.37,4.33,40.31,366,idle,,59,,
6/06/2024 15:00,Automated Assembly Line,63.37,2.5,3.14,41.06,330.48,active,,27,,
6/06/2024 15:00,Quality Control Scanner,26.72,2.42,3.35,54.94,314.75,idle,,76,,
6/06/2024 15:00,Energy Management System,62.58,5.81,4.2,63.71,494.02,active,,48,,
6/06/2024 15:30,CNC Machine,22.54,8.52,1.03,59.99,227.04,active,,72,,1.51
6/06/2024 15:30,3D Printer,35.89,2.64,2.92,63.12,496.77,active,,7,,2.6
6/06/2024 15:30,Industrial Robot,69.72,9.76,3.1,53.68,150.99,active,,40,,1.25
6/06/2024 15:30,Automated Guided Vehicle (AGV),50.6,6.78,1.26,55.82,222.42,active,,100,,
6/06/2024 15:30,Smart Conveyor System,52.41,9.7,0.15,43.58,413.65,idle,,93,,1.2
6/06/2024 15:30,IoT Sensor Hub,62.69,4.83,0.71,38.62,360.74,active,,97,,
6/06/2024 15:30,Predictive Maintenance System,33.01,5.7,0.25,42.74,465.59,active,,51,,
6/06/2024 15:30,Automated Assembly Line,72.17,3.33,2.76,37.55,100.98,active,,57,,
6/06/2024 15:30,Quality Control Scanner,42.75,2.27,4.59,55.62,153.28,idle,,89,,
6/06/2024 15:30,Energy Management System,53.87,4.26,0.88,40.74,449.12,active,,30,,
6/06/2024 16:00,CNC Machine,54.9,5.85,1.02,48.13,416.19,idle,,32,,4
6/06/2024 16:00,3D Printer,21.67,8.63,3.44,37.86,404.53,active,,28,,3.78
6/06/2024 16:00,Industrial Robot,42.98,2.22,3.95,43,449.36,active,,2,,4.73
6/06/2024 16:00,Automated Guided Vehicle (AGV),59.92,9.12,3.3,57.43,396.98,idle,,48,,
6/06/2024 16:00,Smart Conveyor System,23.08,3.48,4.18,41.94,246.06,active,,44,,4.1
6/06/2024 16:00,IoT Sensor Hub,55.19,4.47,0.18,35.97,265.19,active,,93,,
6/06/2024 16:00,Predictive Maintenance System,79.44,8.7,1.53,32.28,333.48,active,,31,,
6/06/2024 16:00,Automated Assembly Line,74.46,6.14,1.48,45.84,232.42,idle,,42,,
6/06/2024 16:00,Quality Control Scanner,39.63,9,1.93,45.92,150.81,active,,25,,
6/06/2024 16:00,Energy Management System,68,2.4,4.9,39.49,117.3,active,,29,,
6/06/2024 16:30,CNC Machine,40.34,1.08,4.39,68.14,420.95,active,,35,,4.16
6/06/2024 16:30,3D Printer,28.35,9.73,2.49,58.76,227.61,idle,,79,,2.34
6/06/2024 16:30,Industrial Robot,50.51,2.64,3.75,53.39,433.25,active,,16,,3.48
6/06/2024 16:30,Automated Guided Vehicle (AGV),35.24,1.3,3.82,52.81,145.55,active,,81,,
6/06/2024 16:30,Smart Conveyor System,41.59,6.95,4.55,31.32,159.89,active,,5,,1.37
6/06/2024 16:30,IoT Sensor Hub,55.52,8.39,0.75,37.39,250.11,active,,30,,
6/06/2024 16:30,Predictive Maintenance System,61.4,7.06,4.99,31.77,466.89,active,,98,,
6/06/2024 16:30,Automated Assembly Line,63.16,4.66,2.18,35.26,306.62,maintenance,E404,68,Catastrophic failure,
6/06/2024 16:30,Quality Control Scanner,79.94,3.42,3.6,53.34,181.04,maintenance,E404,10,Catastrophic failure,
6/06/2024 16:30,Energy Management System,43.72,7.54,2.7,64.65,353.74,active,,72,,
6/06/2024 17:00,CNC Machine,23.63,8.17,3.47,45.55,440.2,idle,,28,,2.65
6/06/2024 17:00,3D Printer,36.49,3.15,3.68,58.49,322.85,active,,89,,2.78
6/06/2024 17:00,Industrial Robot,58.21,1.05,4.7,41.79,393.21,active,,35,,1.2
6/06/2024 17:00,Automated Guided Vehicle (AGV),24.86,1.09,1.61,63.26,138.31,active,,84,,
6/06/2024 17:00,Smart Conveyor System,45.32,6.13,1.49,48.47,143.95,active,,94,,3.07
6/06/2024 17:00,IoT Sensor Hub,75.98,8.4,3.83,67.14,454.06,active,,48,,
6/06/2024 17:00,Predictive Maintenance System,68.4,7.38,3.74,37.02,450.71,active,,100,,
6/06/2024 17:00,Automated Assembly Line,35.87,6.68,1.71,50.9,226.44,active,,10,,
6/06/2024 17:00,Quality Control Scanner,20.55,4.53,2.73,58.27,434.03,active,,62,,
6/06/2024 17:00,Energy Management System,25.29,9.17,2.66,54.53,220.27,active,,48,,
6/06/2024 17:30,CNC Machine,58.81,4.35,0.21,35.07,215.39,active,,79,,3.43
6/06/2024 17:30,3D Printer,77.91,4.13,0.48,65.27,130.76,active,,82,,4.93
6/06/2024 17:30,Industrial Robot,79.12,7.9,4.35,53.06,123.82,active,,3,,3.59
6/06/2024 17:30,Automated Guided Vehicle (AGV),75.84,5.33,0.67,38.95,142.23,active,,82,,
6/06/2024 17:30,Smart Conveyor System,59.11,1.21,2.55,68.04,237.43,active,,7,,4.2
6/06/2024 17:30,IoT Sensor Hub,79.89,9.91,1.42,64.42,121.95,active,,15,,
6/06/2024 17:30,Predictive Maintenance System,47.99,1.15,4.83,32.47,368.21,active,,90,,
6/06/2024 17:30,Automated Assembly Line,61.36,6.91,1.85,69.05,443.21,active,,77,,
6/06/2024 17:30,Quality Control Scanner,66.25,4.46,2.54,45.87,263.99,active,,48,,
6/06/2024 17:30,Energy Management System,24.06,2.06,4.74,44.44,182.22,active,,19,,
6/06/2024 18:00,CNC Machine,79.15,3.08,1.72,57.74,164.07,active,,83,,4.7
6/06/2024 18:00,3D Printer,66.36,2.98,4.78,49.75,473.77,maintenance,E404,34,Catastrophic failure,1.83
6/06/2024 18:00,Industrial Robot,30.53,6.24,1.59,43.29,123.15,active,,16,,4.69
6/06/2024 18:00,Automated Guided Vehicle (AGV),61.34,3.74,0.26,58.95,156.93,idle,,4,,
6/06/2024 18:00,Smart Conveyor System,22.41,7.01,4.54,45.71,302.98,active,,9,,2.09
6/06/2024 18:00,IoT Sensor Hub,28.01,1.33,3.99,39.03,136.84,active,,68,,
6/06/2024 18:00,Predictive Maintenance System,73.71,4.89,3.41,39.71,435.34,active,,72,,
6/06/2024 18:00,Automated Assembly Line,23.21,7.83,4.75,55.32,288.03,active,,38,,
6/06/2024 18:00,Quality Control Scanner,60.63,1.26,1.27,51.13,478.93,active,,80,,
6/06/2024 18:00,Energy Management System,24.45,2.95,4.59,63.04,357.24,active,,67,,
6/06/2024 18:30,CNC Machine,67.5,2.52,3.21,42.74,492.23,active,,51,,1.74
6/06/2024 18:30,3D Printer,23.45,2.37,0.55,31.33,405.76,active,,64,,1.37
6/06/2024 18:30,Industrial Robot,25.96,1.9,2.12,48.72,467.12,active,,34,,3.98
6/06/2024 18:30,Automated Guided Vehicle (AGV),23.08,6.79,3.76,49.84,412.23,active,,41,,
6/06/2024 18:30,Smart Conveyor System,31.96,2.05,1.08,48.13,191.41,active,,60,,1.7
6/06/2024 18:30,IoT Sensor Hub,25.09,5.34,0.45,34.11,133.29,idle,,94,,
